u_mag,g_mag,r_mag,i_mag,z_mag,ra,dec
19.982975,18.45804,17.878448,17.656477,17.597073,184.5939754,21.61774611
20.966671,20.040102,19.740665,19.607353,19.613468,184.5682354,21.65802172
20.272919,19.014488,18.486628,18.270269,18.167631,184.5706216,21.45551557
17.068869,16.123062,15.82317,15.745265,15.75304,184.6228708,21.58716712
18.262091,16.523872,15.665853,15.328296,15.118148,184.6263569,21.46044325
18.897696,17.010382,16.336138,16.104891,15.986139,184.5950807,21.62780457
17.303047,16.200335,15.829576,15.732287,15.66987,184.643668,21.6089005
18.6194,16.988287,16.370485,16.176121,16.071676,184.7372299,21.61329949
20.460939,19.611998,19.375494,19.296373,19.174362,184.7815833,24.96588741
20.374643,20.323065,20.270252,20.226038,20.001732,184.6521576,21.6471833
20.673679,17.996758,16.638309,15.938661,15.571669,184.6937343,21.55103626
20.887548,18.250294,16.928324,16.310177,15.98068,184.6926394,21.55396
20.634403,19.650352,19.280659,19.194994,19.046822,184.6991648,21.59740658
20.797592,19.704027,19.23105,19.080029,18.989538,184.7061335,21.54755267
20.437077,19.183607,18.632786,18.394272,18.279907,184.7256646,21.57463276
20.911661,19.948122,19.470438,19.240047,19.198265,184.7390583,21.5535329
17.609909,16.582394,16.258759,16.126596,16.099264,184.5959991,21.5221577
16.759577,15.703151,15.28423,15.119819,15.039595,184.6446609,21.51256731
17.951687,16.616463,16.030943,15.862509,15.762527,184.6480635,21.45092281
18.885607,17.225321,16.584108,16.372772,16.268997,184.6715417,21.48581683
18.238005,17.144091,16.793922,16.643305,16.62748,184.6756959,21.55475616
18.121138,16.227934,15.547402,15.298763,15.199858,184.6948477,21.57028832
18.689354,17.526693,17.113907,16.989731,16.925596,184.7082269,21.51753575
20.596533,20.239613,19.95521,19.628948,19.427446,184.791332,21.49477109
20.187531,19.205883,18.966337,18.867544,18.89747,184.7935909,21.57002374
20.597973,18.689568,17.901747,17.613403,17.458187,184.7949464,21.60187062
20.841612,18.953999,18.203873,17.856796,17.738682,184.8105792,21.65946851
20.783524,19.428486,18.887426,18.649593,18.501543,184.8305363,21.49571715
20.749491,19.212132,18.548035,18.277399,18.116858,184.8365435,21.46468933
17.749233,16.501575,16.024822,15.819842,15.745921,184.5838911,21.90544377
18.92573,18.048738,17.759678,17.655048,17.61726,184.8237726,21.52331847
20.514915,18.254894,17.174295,16.798891,16.568594,184.7456411,21.47435395
20.530006,19.558847,19.311308,19.216236,19.20476,184.7512925,21.60725828
18.736599,17.624584,17.239569,17.110168,17.077713,184.610096,22.02556128
19.471148,18.383175,17.94985,17.76577,17.717335,184.773782,21.62151829
19.493618,18.405838,17.975613,17.808977,17.753675,184.807931,21.63486034
19.183823,17.14263,16.373838,16.140421,16.004414,184.6274372,21.96591779
17.447268,16.432886,16.141937,16.044266,16.047169,184.6312582,21.88467313
18.970709,17.628584,17.193686,16.994726,16.914183,184.5561624,21.90792748
19.785378,18.793066,18.462908,18.357491,18.32832,184.5602477,22.01011084
19.381027,17.640385,16.944941,16.692926,16.522015,184.8476555,22.06092134
18.933491,17.97839,17.516148,17.415022,17.359432,184.7234746,21.88544112
19.421087,17.658659,16.897892,16.57073,16.383438,184.7439751,21.92918817
18.546144,17.228481,16.710163,16.483225,16.152157,184.7508264,22.01338479
19.642809,18.409378,18.482105,18.505346,18.58741,184.7525834,22.04315457
20.752396,19.82777,19.547985,19.486303,19.504877,184.6357278,21.94213703
20.30983,18.425484,17.678745,17.419756,17.308239,184.6810298,22.03539931
19.15979,17.822716,17.3272,17.136765,17.061462,184.8374038,21.93163566
19.970247,18.23484,17.536497,17.28129,17.171404,184.7841179,21.96881921
16.806828,15.589001,15.175411,15.036688,15.03464,184.5731689,21.97136982
19.988243,19.113401,18.790472,18.67864,18.637072,184.687927,22.04402143
20.766748,18.485113,17.45899,17.099154,16.89356,184.7003371,22.06184348
20.959993,19.817924,19.401762,19.231356,19.230415,184.5557598,22.06293731
20.75984,19.692181,19.274878,19.177746,19.108053,184.7020641,22.02705086
17.81863,16.108578,15.486873,15.26344,15.169208,184.7642591,21.98456134
18.794752,17.811745,17.531832,17.414864,17.425238,184.7721641,22.07306804
19.402514,16.820833,15.652545,15.25578,15.068958,184.6710387,22.03835253
19.316547,17.226528,16.346222,16.061903,15.918108,184.6836543,21.96453709
18.661671,17.688482,17.410732,17.282825,17.228529,184.7188891,22.07959932
20.960302,20.075621,19.677937,19.566004,19.484558,184.6500391,21.89774752
19.866066,18.806715,18.388151,18.25634,18.202971,184.7910654,21.97548779
20.353697,19.505064,19.23344,19.123863,19.103601,184.8336175,21.94406112
20.651659,19.854019,19.468605,19.282301,19.314356,184.8405821,21.94442779
20.979235,20.097502,19.695978,19.52902,19.476696,184.8475714,21.91004392
20.151983,19.163311,18.651209,18.440254,18.360266,184.8486606,21.93896305
19.125853,18.06937,17.651056,17.503622,17.469269,184.5579598,22.4268718
20.223152,17.865343,16.836662,16.447109,16.24202,184.7527705,21.94978879
19.995783,18.859768,19.019604,19.154322,19.300562,184.7604946,21.87755173
17.798201,16.645586,16.252983,16.103205,16.064075,184.7840426,22.06638184
19.64673,17.267155,16.287319,15.92021,15.720995,184.7873763,21.92766112
19.31782,17.665274,17.072149,16.840523,16.733406,184.8046092,22.05514491
18.182283,16.781311,16.24057,16.045561,15.976697,184.8106558,21.99845038
17.40502,16.169453,15.779797,15.64555,15.60965,184.6693095,22.39583623
19.541332,18.619217,18.321064,18.244064,18.28656,184.6694503,22.41292923
17.691952,15.981584,15.332707,15.183233,15.090341,184.6954496,22.37229489
19.718954,19.299644,19.28623,19.113335,19.143032,184.6973003,22.29253737
18.828585,17.131845,16.472225,16.151899,16.078566,184.7210109,22.44917049
19.322746,18.410557,18.100014,18.014936,17.962347,184.7268916,22.29146621
19.727222,18.61002,18.2369,18.122591,18.087,184.5628928,22.47049506
18.876556,16.62322,15.646297,15.290493,15.136013,184.5664418,22.34709786
19.967901,18.720577,18.220453,18.040035,17.948997,184.5901313,22.37798969
18.761488,17.604296,17.17527,17.037943,16.976397,184.6144266,22.38030787
20.84712,19.841284,19.518637,19.422983,19.38031,184.6161942,22.38207447
19.575008,18.649918,18.325499,18.301338,18.290707,184.6178228,22.37156704
18.837179,17.916199,17.529882,17.387541,17.340189,184.618405,22.41651662
20.972975,19.873983,19.372658,19.154226,19.089737,184.6061484,22.44640341
19.77548,18.804489,18.387453,18.246374,18.177193,184.6251435,22.36146286
20.467802,19.553827,19.29587,19.173985,19.164968,184.6977502,22.46475152
20.371803,19.429369,19.122334,19.06736,19.036377,184.6999433,22.3970503
20.303411,19.650679,19.204884,19.100424,18.980881,184.7110655,22.29185888
20.838879,19.81328,19.789188,19.821392,20.00738,184.8531943,22.29741233
20.538151,19.360031,18.853092,18.700106,18.603479,184.7435188,22.49207862
18.865494,17.443716,16.942137,16.742222,16.684788,184.7636449,22.42765619
17.338854,16.338644,16.090654,16.00429,16.015779,184.7692035,22.47608962
17.805544,16.526958,16.107737,15.9819,15.944785,184.8055417,22.40151267
19.240576,17.545031,16.894955,16.675156,16.555059,184.8258304,22.40854791
18.325075,16.961123,16.477396,16.336737,16.272593,184.834555,22.32391581
17.823086,16.89389,16.563297,16.438299,16.395174,184.8346483,22.41678754
18.126352,17.150721,16.897234,16.796373,16.760937,184.8369788,22.46778272
17.716566,16.583836,16.217846,16.074863,16.056662,184.8380187,22.310096
20.779774,19.841393,19.521717,19.442709,19.361429,184.8010084,22.39353011
20.85998,19.812597,19.327944,19.11661,19.126129,184.6225164,22.49234424
20.94492,19.239136,18.549511,18.31357,18.17713,184.8086255,22.39678284
20.418892,17.857695,16.724014,16.324928,16.090523,184.8193041,22.39424706
20.461901,19.111862,18.589485,18.380686,18.314369,184.8521169,22.32859383
18.138187,16.606625,16.026199,15.820449,15.725757,184.5787789,22.74150083
19.775509,18.139688,17.617115,17.456791,17.384144,184.7855078,22.49254706
19.002398,17.855171,17.381077,17.227816,17.155691,184.6685437,22.36977119
20.362013,17.766302,16.685722,16.274775,16.041903,184.8129869,22.43311351
19.449472,18.468069,18.182117,18.099491,18.112942,184.7941518,22.43435611
19.267385,18.332682,18.026945,17.9464,17.917603,184.6212474,22.79604814
18.993416,17.298237,16.591272,16.36318,16.23863,184.6271131,22.71090007
19.664824,18.260983,17.710451,17.522062,17.449028,184.628194,22.82210651
18.065426,16.54973,15.985107,15.818058,15.731181,184.6494619,22.37562572
20.330734,17.840218,16.807022,16.425415,16.236536,184.6546844,22.4151799
20.697824,18.331509,16.988989,16.025352,15.539024,184.6736797,22.48579148
19.222818,18.067924,17.620638,17.446703,17.348167,184.6542152,22.34901891
19.333101,18.076035,17.615826,17.474764,17.426771,184.6610451,22.47620714
17.532167,16.416693,15.982635,15.808421,15.763358,184.6662441,22.40640801
19.431267,17.810301,17.173157,16.932831,16.797915,184.7480654,22.75772572
19.256548,17.175726,16.357103,16.102024,15.969839,184.5872806,22.88010382
19.736637,18.931931,18.604389,18.459301,18.395029,184.5909641,22.71486778
19.999102,18.898853,18.527428,18.396364,18.459229,184.5971535,22.78362701
20.668936,19.823891,19.519548,19.404013,19.35648,184.6579626,22.72629972
20.455965,19.39044,19.01123,18.867884,18.832424,184.6621612,22.8349484
20.446005,17.843203,16.640142,16.177362,15.91128,184.6907777,22.76151957
20.530176,18.741926,18.046356,17.805752,17.699783,184.6998343,22.7834926
17.197058,15.928364,15.439394,15.282744,15.230379,184.6434986,22.84756992
19.958826,19.004408,18.739151,18.632652,18.602884,184.6451782,22.84968558
19.148811,17.666725,17.059858,16.848549,16.770899,184.6505844,22.86509715
18.703917,16.500069,15.62637,15.340713,15.221204,184.6537608,22.83064301
20.158937,18.920843,18.429846,18.266684,18.178539,184.7385975,22.86620172
20.41181,19.422176,19.238913,19.187429,19.161535,184.7555397,22.81313082
19.074615,17.417095,16.816113,16.615177,16.553642,184.6832396,22.90576486
19.388044,18.20808,17.706259,17.512749,17.438717,184.8533686,22.86619963
20.332392,19.460575,19.220478,19.1091,19.073265,184.7714469,22.81958409
20.877455,19.689575,19.179979,18.970196,18.885653,184.5657058,23.26412141
20.344568,19.45266,19.195873,19.073359,19.148684,184.610943,22.86923554
18.065405,16.863478,16.34482,16.129457,16.011553,184.601109,22.85184209
19.841797,18.762825,18.35144,18.235294,18.142799,184.6139564,23.24347096
20.613514,18.093023,16.64352,15.64319,15.085816,184.7267321,22.80863197
20.299967,19.398497,19.137922,19.044657,18.976627,184.7315785,22.91339235
19.934452,19.02462,18.710104,18.599174,18.595707,184.6176952,23.32152743
17.85494,16.289946,15.710947,15.494859,15.380897,184.620583,23.28770681
20.106951,19.172073,18.928276,18.778654,18.756474,184.6208976,23.27376282
18.809013,16.679388,15.871014,15.581515,15.404313,184.6448848,23.27305163
18.924566,17.912941,17.619026,17.47867,17.432373,184.6863838,23.28873378
19.248167,16.800262,15.676991,15.274661,15.063423,184.651817,23.16964134
19.972618,17.538891,16.504215,16.127296,15.930943,184.6563561,23.22775848
18.648668,16.513187,15.648251,15.342213,15.215907,184.7921681,22.90215535
18.710384,17.042456,16.350607,16.118261,15.956632,184.7221767,22.75921042
19.46014,18.454424,18.056059,17.918995,17.842997,184.7366661,22.84233151
17.91626,16.921762,16.758512,16.703056,16.777336,184.8028625,22.71372293
18.407701,16.8972,16.301186,16.097202,15.98853,184.8472527,22.85247219
17.245012,15.830058,15.2828,15.105727,15.045739,184.8508445,22.90159559
19.846478,18.892925,18.577759,18.446766,18.34058,184.693581,23.26575659
17.535295,16.361372,16.018717,15.919843,15.849785,184.7029346,23.27319704
20.964987,20.089098,19.82679,19.701071,19.773726,184.811192,22.90585749
19.321064,18.366018,18.013088,17.90917,17.837324,184.716981,23.17986328
19.601847,18.134462,17.616262,17.440601,17.330719,184.7347724,23.18315702
19.885168,19.279417,19.609024,19.865479,19.930771,184.5970284,23.2699574
18.291754,17.329239,16.997612,16.86484,16.813635,184.7446988,23.22720105
17.533287,16.289518,15.875904,15.720926,15.636817,184.7463177,23.24078233
19.663546,17.77837,16.905935,16.552479,16.342569,184.7494233,23.1773133
19.1943,18.329796,18.104614,18.004725,18.074947,184.7581349,23.23083616
20.808628,18.522772,17.617296,17.339186,17.185867,184.5994492,23.16966428
20.188322,18.103287,17.301432,16.967651,16.800858,184.6021015,23.20623301
20.653238,19.792843,19.47315,19.30183,19.179214,184.6641733,23.25233598
20.930016,19.970127,19.621206,19.48423,19.475298,184.6902945,23.31793361
19.074728,19.005342,18.741879,18.887527,19.179615,184.8037179,23.33210023
19.856802,18.923866,18.593214,18.449663,18.46414,184.8040195,23.17514252
18.580694,17.607626,17.320353,17.186792,17.161209,184.8234598,23.23042023
19.040243,17.993097,17.872198,17.837803,17.878733,184.8493614,23.30017127
20.630816,19.601631,19.08864,18.849991,18.75905,184.7940795,23.22830852
20.554716,18.140558,16.838781,16.23156,15.902147,184.826432,23.23664981
19.634451,18.714205,18.294378,18.121502,18.064142,184.5999598,23.20974747
20.890072,18.756292,17.901274,17.582191,17.390606,184.7306814,23.64463857
20.791908,19.632389,19.239555,19.091969,18.986774,184.7454964,23.68463433
20.643087,19.711142,19.335831,19.215424,19.026283,184.5669372,23.74521643
20.62986,19.799313,19.561935,19.536337,19.455933,184.5921658,23.71974872
20.585985,19.651592,19.375628,19.249081,19.266848,184.7344982,23.61235553
20.439463,18.617702,17.851292,17.534273,17.308462,184.6476134,23.22367666
20.374046,19.604858,19.202326,18.918032,18.912947,184.7505506,23.5763851
17.097551,15.976593,15.606106,15.476526,15.463395,184.7669072,23.13297276
20.362114,19.49007,19.066721,18.906075,18.815323,184.6934851,23.55210037
20.700159,19.841982,19.602436,19.437767,19.326645,184.7266963,23.65212183
20.212843,19.939726,20.013901,19.833992,19.913559,184.7865522,23.29031431
20.20159,19.869694,19.803072,19.608486,19.545311,184.7290758,23.71589224
19.874561,17.234013,15.968698,15.468811,15.174984,184.7695473,23.73651206
16.839003,15.826854,15.483005,15.379014,15.290266,184.8195127,23.74452874
19.351292,17.474308,16.743738,16.533094,16.309322,184.8347054,23.57584234
19.231182,18.271847,17.883797,17.701292,17.619331,184.7277,23.62538831
17.127029,15.985257,15.627796,15.509369,15.438272,184.7368095,23.67456734
20.944252,18.908365,17.979851,17.595709,17.427874,184.7421376,23.55313754
19.71627,18.452631,17.895967,17.688234,17.607157,184.7374377,23.58291594
18.528875,17.488205,17.108809,17.011694,17.001507,184.5679754,21.39460416
20.255663,20.0868,19.714846,19.800926,19.941883,184.5604095,21.37580892
18.442234,17.259592,16.82799,16.683115,16.593267,184.5831638,23.6925361
19.187017,18.298466,18.019758,17.90773,17.906183,184.5877177,23.62673443
20.891659,19.263376,18.583656,18.339731,18.220003,184.567258,21.39889315
20.321676,18.106222,17.161552,16.733599,16.558908,184.5885413,21.43461956
20.868607,19.934723,19.580687,19.447058,19.401594,184.6067254,23.64698314
20.426332,19.577646,19.335661,19.291697,19.210598,184.8246237,23.72183617
19.604971,18.642729,18.396942,18.28447,18.30715,184.6375793,23.62195075
16.718418,15.604325,15.274754,15.165766,15.080731,184.6840644,23.71062215
20.714426,19.235279,18.541786,18.351372,18.18704,184.6617956,21.3121118
19.838186,18.524332,17.980433,17.800005,17.700212,184.6692786,21.30203438
20.378561,19.435009,19.131327,19.102043,18.958199,184.6678517,21.30386212
17.878725,16.528715,16.193665,16.012859,15.994832,184.5557811,21.4447941
19.194296,18.494936,18.270401,18.20882,18.03067,184.5579059,21.42550523
16.730946,15.545803,15.225723,15.072085,15.079482,184.562325,21.43702914
19.568947,18.636072,18.250603,18.087227,17.972452,184.7388547,23.68735623
20.186804,20.155172,20.208096,19.946474,19.802275,184.7279043,23.23424556
19.158791,18.159901,17.786728,17.701044,17.662844,184.6878968,21.25791999
18.489515,16.796425,16.178753,15.98079,15.796572,184.7422421,23.67390276
20.128819,18.760063,18.221226,18.002647,17.911255,184.5954816,23.62901835
17.156759,16.156969,15.807959,15.684657,15.660232,184.6396489,21.38272871
17.275101,16.066641,15.604615,15.471788,15.429852,184.6522556,21.26640613
20.903284,19.758394,19.246174,19.044594,18.924618,184.5512185,21.41381937
20.342747,20.163862,19.819174,19.551834,19.724529,184.5578215,21.34143271
19.354033,17.603336,17.029179,16.810005,16.678204,184.6978341,21.44986858
20.199526,19.123894,18.741375,18.541441,18.441471,184.8450985,21.37160374
20.519485,19.086113,18.639437,18.417561,18.298872,184.850372,21.39849653
19.273165,17.659458,17.049595,16.852039,16.708628,184.7346264,21.42159497
19.372849,17.472328,16.800869,16.573315,16.45002,184.7412681,21.30067512
17.99411,16.862328,16.488686,16.34973,16.351379,184.7721353,21.36748776
19.16852,17.902599,17.292765,17.053352,16.962465,184.7794593,21.41258304
18.946253,18.001451,17.745771,17.645901,17.622532,184.8164635,21.3159924
19.776314,17.489008,16.585495,16.236084,15.971808,184.6817057,21.37793389
19.883625,17.157589,15.949289,15.440156,15.074558,184.6936008,21.37769112
20.998795,19.730295,19.309017,19.212936,19.099827,184.7203744,21.43415285
20.7971,18.814899,17.999098,17.713551,17.503849,184.723356,21.42738503
19.873318,18.925291,18.632513,18.528543,18.511593,184.7278797,21.2531307
20.416162,19.098618,18.525661,18.314749,18.182875,184.73645,21.40324968
19.660238,18.536711,18.187801,18.056015,17.974136,184.740145,21.36210785
20.600233,19.563076,19.219059,19.103334,19.069897,184.7736257,21.30225713
20.985567,19.962063,19.650997,19.568897,19.593386,184.7790107,21.40821911
