u_mag,g_mag,r_mag,i_mag,z_mag
18.919,18.484,18.598,18.673,18.802
19.712,19.205,19.023,18.963,18.961
18.84,18.905,19.317,19.552,19.568
19.684,19.538,19.598,19.816,20.197
20.607,20.233,20.399,20.651,20.868
19.268,18.83,19.021,19.203,19.431
18.938,18.574,18.517,18.568,18.713
19.613,19.181,19.29,19.481,19.553
16.41,16.856,17.376,17.737,18.046
16.41,16.856,17.376,17.737,18.046
19.265,18.849,18.826,18.852,18.961
18.208,17.928,18.171,18.439,18.658
20.298,20.027,20.24,20.454,20.699
20.298,20.027,20.24,20.454,20.699
19.363,19.05,19.017,19.067,19.346
17.036,16.608,16.421,16.404,16.453
17.009,16.866,16.956,17.07,17.214
19.898,20.187,20.542,20.408,20.328
17.11,17.1,17.454,17.764,18.041
18.071,17.855,18.12,18.135,17.868
18.578,18.018,18.031,18.021,18.195
20.113,19.617,19.768,19.926,20.12
19.363,19.436,19.697,19.913,20.143
19.58,19.197,19.354,19.555,19.655
16.923,17.443,17.971,18.328,18.659
20.198,19.908,20.214,20.526,20.559
20.202,19.88,19.931,20.163,20.283
19.928,19.457,19.519,19.673,19.964
18.361,17.979,17.883,17.926,18.029
20.473,20.051,20.045,20.089,20.042
19.705,19.477,19.464,19.535,19.689
18.965,18.775,19.014,19.365,19.613
18.977,18.691,18.934,19.222,19.422
19.425,19.008,18.958,19.001,19.218
19.759,19.427,19.425,19.515,19.686
15.908,16.017,16.347,16.654,16.785
18.576,18.112,18.165,18.293,18.437
20.608,20.169,20.344,20.669,20.797
17.644,17.307,17.535,17.769,18.047
19.027,18.58,18.773,18.998,18.968
19.048,18.945,18.424,17.908,17.573
20.368,19.944,20.27,20.515,20.98
18.29,18.342,18.609,18.673,18.468
18.273,17.854,18.063,18.242,18.541
18.282,18.11,18.305,18.463,18.695
17.656,17.479,17.77,17.994,18.322
17.874,18.223,18.753,19.096,19.47
15.522,15.591,15.877,16.089,16.323
19.841,19.384,19.483,19.702,20.014
20.191,19.716,19.795,19.905,20.095
19.092,18.77,18.693,18.715,18.892
19.069,18.639,18.533,18.574,18.63
18.66,18.408,18.372,18.41,18.529
18.589,18.423,18.542,18.575,18.84
17.896,17.9,18.3,18.576,18.916
17.125,17.393,17.761,18.131,18.466
17.296,16.843,17.056,17.251,17.495
19.673,19.774,20.143,20.386,20.171
18.866,18.947,19.219,19.467,19.729
18.011,17.595,17.677,17.805,17.983
19.821,19.639,19.99,20.247,20.541
18.124,18.425,18.872,19.241,19.433
17.681,17.674,17.754,17.024,16.414
19.582,19.074,19.24,19.417,19.65
19.34,19.3,19.543,19.768,20.101
19.961,19.644,19.666,19.749,19.876
18.981,19.189,19.601,19.849,19.97
19.233,18.734,18.822,18.994,19.31
19.332,19.019,19.264,19.522,19.593
18.825,18.843,19.184,19.451,19.593
18.431,17.933,18.075,18.246,18.43
19.22,18.757,18.879,19.065,19.332
19.165,18.803,18.662,18.704,18.796
18.881,18.449,18.667,18.887,19.201
19.502,19.119,19.033,18.988,19.003
20.452,20.152,20.428,20.693,20.978
18.89,18.368,18.294,18.251,18.241
15.4,15.111,15.138,15.368,15.455
19.343,19.565,19.934,20.308,20.237
18.766,18.548,18.835,19.133,19.371
20.701,19.909,19.018,18.417,18.126
19.065,18.792,18.773,18.817,18.997
20.456,20.024,20.162,20.362,20.537
17.6,17.393,17.703,17.942,18.157
19.772,19.417,19.424,19.497,19.638
19.087,18.637,18.602,18.641,18.766
19.036,18.638,18.767,18.931,19.172
17.849,18.183,18.686,18.99,19.329
19.64,19.645,20.059,20.419,20.614
18.98,19.092,19.49,19.792,19.983
18.495,18.617,18.858,18.755,18.481
18.107,17.711,17.906,18.179,18.405
19.56,19.597,20.058,20.302,20.611
18.825,18.352,18.424,18.638,18.848
18.843,18.407,18.435,18.509,18.7
19.115,18.818,19.113,19.381,19.548
18.762,18.721,19.146,19.429,19.805
18.974,18.475,18.284,18.244,18.279
18.138,18.22,18.622,18.958,19.301
19.404,19.515,19.806,20.126,20.242
18.873,19.002,19.344,19.507,19.73
18.488,18.107,18.399,18.663,18.887
19.571,19.163,19.263,18.832,18.391
16.562,16.936,17.446,17.821,18.176
20.834,20.484,20.437,20.472,20.424
17.191,17.346,17.75,18.086,18.392
19.323,19.325,19.768,19.926,19.999
18.325,17.989,18.079,18.224,18.404
18.325,17.989,18.079,18.224,18.404
20.135,19.971,20.211,20.478,20.792
20.352,19.991,20.259,20.614,20.602
19.708,19.716,19.92,20.154,20.304
19.232,18.85,19.093,19.301,19.502
18.854,18.999,19.301,19.62,19.765
19.377,19.417,19.82,20.162,20.523
18.226,18.399,18.808,19.106,19.508
19.065,18.732,18.781,18.949,19.179
17.791,17.432,17.495,17.59,17.702
19.311,18.96,18.943,18.989,19.177
19.413,18.863,18.969,19.108,19.189
20.275,19.948,20.141,20.35,20.361
19.257,19.048,19.404,19.655,19.947
19.608,19.408,19.698,19.999,20.378
18.095,17.89,17.935,18.014,18.225
18.095,17.89,17.935,18.014,18.225
18.148,18.026,18.189,18.322,18.473
17.83,17.914,18.228,18.461,18.727
18.718,18.281,18.208,18.19,18.295
19.841,19.412,19.419,18.806,18.139
19.988,19.544,19.795,19.948,20.297
18.287,18.053,18.321,18.577,18.873
18.279,17.836,17.821,17.891,17.994
16.978,16.643,16.892,17.125,17.368
18.494,18.262,18.281,18.367,18.545
18.79,18.872,19.295,19.552,19.995
19.83,19.366,19.565,19.767,19.758
19.062,18.967,19.316,19.598,20.077
19.418,19.067,19.071,19.149,19.351
19.545,19.394,19.699,19.95,20.068
19.005,18.865,18.948,19.06,19.101
19.336,19.392,19.635,19.829,20.087
18.203,17.807,17.855,17.967,18.185
18.575,18.004,17.79,17.718,17.737
19.816,19.905,20.234,20.507,20.572
18.187,18.418,18.887,19.279,19.563
17.459,17.853,18.368,18.722,19.178
19.864,19.365,19.65,19.861,20.015
19.52,19.433,19.38,19.511,19.644
18.745,18.286,18.55,18.733,18.909
19.619,19.486,19.801,20.054,20.29
19.658,19.415,19.713,20.026,20.338
20.114,19.862,20.062,20.344,20.589
18.517,18.037,18.247,18.381,18.496
18.517,18.037,18.247,18.381,18.496
20.355,20.263,20.399,20.513,20.555
19.283,18.874,18.761,18.769,18.831
19.113,18.706,18.678,18.091,17.535
19.801,19.713,20.082,20.336,20.415
18.678,18.406,18.66,18.928,19.237
18.678,18.406,18.66,18.928,19.237
20.121,19.938,20.346,20.631,20.762
18.86,18.8,19.211,19.462,19.818
18.17,17.817,17.688,17.72,17.751
18.918,18.903,19.277,19.562,19.756
17.915,17.714,18.0,18.23,18.536
19.709,19.484,19.748,19.963,20.076
17.721,17.464,17.732,17.986,18.255
18.912,18.492,18.443,18.508,18.559
19.198,18.891,19.14,19.367,19.577
19.198,18.891,19.14,19.367,19.577
19.8,19.403,19.482,19.735,19.789
17.546,17.334,17.652,17.915,18.177
19.291,18.948,18.89,18.971,19.082
18.353,18.01,18.263,18.527,18.873
19.042,18.727,18.237,17.399,16.875
20.384,20.119,20.408,20.65,20.653
20.307,19.856,19.974,20.195,20.181
19.164,18.735,18.786,18.85,18.982
17.443,16.99,16.847,16.832,16.916
16.753,16.855,17.273,17.592,17.89
19.864,19.707,20.019,20.232,20.511
18.987,19.026,19.401,19.729,20.185
19.008,18.706,18.919,19.169,19.409
18.084,18.169,18.602,18.976,19.147
18.869,19.073,19.458,19.823,20.156
18.869,19.073,19.458,19.823,20.156
18.869,19.073,19.458,19.823,20.156
19.581,19.258,19.489,19.78,19.907
18.922,18.897,19.013,19.151,19.301
19.791,19.722,20.129,20.419,20.872
17.992,17.592,17.601,17.875,17.818
17.992,17.592,17.601,17.875,17.818
19.601,19.108,18.992,18.983,19.008
19.369,19.047,19.318,19.522,19.751
19.58,19.74,20.108,20.474,20.817
17.673,17.356,17.411,17.503,17.619
20.356,20.09,20.038,20.097,20.363
20.456,19.952,20.011,20.14,20.327
18.161,18.283,18.539,18.752,19.036
20.797,20.396,20.526,20.66,20.543
19.564,19.029,19.059,19.212,19.335
18.554,18.618,18.998,19.296,19.647
15.372,15.698,15.696,15.536,15.433
16.996,16.543,16.662,16.796,17.024
18.428,18.718,19.178,19.514,19.821
19.385,19.38,19.582,19.768,19.916
20.236,19.705,19.845,19.982,20.204
19.798,19.658,19.978,20.327,20.307
19.862,19.61,19.879,20.194,20.334
18.509,18.645,18.884,19.144,19.346
17.7,17.261,17.223,17.284,17.403
18.471,18.491,18.691,18.9,19.148
20.387,19.985,20.112,20.277,20.33
17.491,17.664,18.054,18.295,18.544
19.477,19.012,18.988,19.068,19.062
18.942,18.491,18.446,18.441,18.53
18.965,18.855,19.175,19.475,19.828
19.664,19.36,19.415,19.548,19.797
19.828,19.581,19.854,20.117,20.778
18.503,18.004,17.84,17.797,17.847
19.719,19.152,18.989,18.976,19.017
19.364,19.39,19.715,19.959,20.034
16.337,16.236,15.742,15.41,15.21
20.029,20.063,20.507,20.72,20.774
19.597,19.412,19.718,19.943,20.092
19.448,18.852,19.114,19.34,19.657
19.078,19.505,20.045,20.476,20.466
19.992,19.694,20.028,20.282,20.557
19.724,19.297,19.33,19.405,19.605
20.528,20.28,20.566,20.745,20.874
19.176,18.756,18.86,18.989,19.161
17.864,18.189,18.649,18.968,19.376
18.822,18.521,18.769,19.011,19.319
19.86,19.334,19.131,19.11,19.16
18.536,18.693,19.077,19.358,19.807
18.485,18.042,17.952,17.967,18.066
20.478,20.121,20.372,20.641,20.747
20.041,19.563,19.671,19.887,20.088
19.146,19.153,19.409,19.74,20.153
19.28,18.833,18.969,18.748,18.305
19.415,18.939,18.902,18.918,19.043
15.079,15.598,16.178,16.608,16.972
18.514,18.69,18.964,18.736,18.483
19.674,19.339,19.677,19.916,20.126
20.258,19.951,20.24,20.517,20.7
19.103,18.819,18.784,18.114,17.527
18.797,19.163,19.55,19.974,20.135
20.293,19.797,19.991,20.149,20.345
19.269,19.256,19.474,19.616,19.733
20.165,19.733,19.792,19.888,20.014
18.98,18.502,18.566,18.725,18.829
19.901,19.866,20.235,20.528,20.727
18.775,18.402,18.337,18.405,18.462
19.406,18.922,18.813,18.887,18.943
17.264,16.838,16.74,16.759,16.84
19.201,18.844,19.093,19.319,19.666
20.242,19.936,20.228,20.515,20.453
17.568,17.986,18.435,18.796,19.111
19.447,19.427,19.797,20.087,20.28
17.835,18.033,18.499,18.854,19.028
18.754,18.838,19.238,19.607,20.063
18.786,19.115,19.472,19.536,19.368
20.465,20.189,20.491,20.76,20.857
18.983,18.531,18.583,18.643,18.736
18.983,18.531,18.583,18.643,18.736
19.601,19.701,20.051,20.256,20.339
19.2,18.824,19.037,19.243,19.36
18.737,18.405,18.673,18.884,19.069
19.217,18.767,18.986,19.174,19.521
19.492,18.989,19.2,19.38,19.597
19.492,18.989,19.2,19.38,19.597
19.661,19.375,19.47,19.625,19.905
19.163,19.0,19.298,19.64,19.876
16.891,17.248,17.741,18.08,18.441
20.299,19.873,20.082,20.284,20.416
19.385,18.907,19.099,19.25,19.473
19.423,19.436,19.778,19.977,20.129
20.096,19.48,19.377,18.795,18.111
18.774,19.031,19.569,19.895,20.634
18.636,18.799,19.25,19.549,19.853
15.768,15.31,15.613,15.816,16.091
19.418,18.996,19.18,19.409,19.49
17.694,17.343,17.448,17.641,17.839
17.531,17.096,17.066,17.081,17.187
17.916,17.47,17.611,17.747,18.0
16.808,16.791,17.174,17.468,17.733
19.777,19.355,19.452,19.658,19.781
19.437,18.972,18.929,18.93,19.046
18.387,18.188,18.486,18.757,18.955
18.872,18.401,18.564,18.734,19.04
18.872,18.401,18.564,18.734,19.04
14.611,14.962,15.458,15.801,16.155
18.195,17.864,18.157,18.374,18.69
18.195,17.864,18.157,18.374,18.69
18.863,18.986,19.408,19.707,20.147
18.552,18.527,18.609,18.119,17.515
20.378,20.028,20.219,20.463,20.905
18.359,18.21,18.547,18.835,19.172
19.194,19.249,19.719,20.008,20.171
18.51,18.653,19.116,19.378,19.678
20.055,19.944,20.24,20.485,20.521
18.936,18.887,19.052,19.273,19.396
20.008,19.607,19.689,19.795,20.121
19.715,19.426,19.714,19.958,20.48
18.024,17.484,17.654,17.775,17.985
19.653,19.79,20.148,20.502,20.607
19.504,19.494,19.87,20.157,20.317
19.86,19.855,20.17,20.409,20.53
18.926,18.53,18.647,18.787,18.97
17.134,17.014,17.277,17.533,17.772
19.678,19.537,19.835,20.139,20.341
19.977,19.563,19.754,19.955,20.187
17.769,17.369,17.44,17.585,17.853
17.769,17.369,17.44,17.585,17.853
18.685,18.265,18.499,18.752,18.936
19.484,19.082,19.135,19.248,19.247
19.174,19.102,19.424,19.657,19.987
20.056,19.718,20.004,20.257,20.44
19.973,19.85,20.035,20.249,20.213
18.069,17.768,18.036,18.277,18.485
19.38,19.18,19.462,19.793,20.022
15.921,15.942,16.248,16.194,15.926
20.038,19.43,19.13,19.048,18.955
18.958,18.555,18.846,19.045,19.323
19.332,19.22,19.627,19.848,20.009
17.315,16.925,16.932,17.053,17.2
19.133,18.882,19.098,19.323,19.569
19.2,18.558,18.061,16.981,16.188
18.8,19.024,19.317,19.629,19.8
19.413,18.886,18.727,18.723,18.835
19.376,18.899,18.827,18.862,18.981
17.657,17.146,17.255,16.982,16.666
19.162,18.728,18.799,18.899,19.145
18.135,18.083,18.454,18.767,19.005
19.419,19.146,19.417,19.678,19.995
19.385,18.856,19.058,19.243,19.575
17.896,18.279,18.736,19.114,19.551
20.49,19.988,20.059,20.266,20.354
20.032,20.009,20.403,20.699,20.735
19.142,18.76,18.761,18.843,18.975
19.311,18.714,18.5,18.407,18.477
18.403,18.453,18.867,19.214,19.526
18.508,18.229,18.555,18.832,19.139
19.957,19.557,19.528,18.954,18.237
18.822,18.811,18.994,19.194,19.294
19.88,19.322,19.175,19.143,19.182
20.157,19.78,20.008,19.919,19.804
19.867,19.472,19.41,19.471,19.621
20.145,20.075,20.463,20.688,20.938
17.946,17.672,17.931,18.198,18.431
19.983,18.861,17.834,17.173,16.779
20.279,20.019,20.262,20.52,20.865
19.508,19.026,19.026,19.073,19.161
18.111,18.072,18.406,18.709,19.058
16.432,16.493,16.931,17.243,17.589
20.331,20.013,20.322,20.492,20.895
19.996,19.451,19.33,19.285,19.354
18.974,18.506,18.123,17.063,16.335
18.974,18.506,18.123,17.063,16.335
20.464,20.227,20.528,20.853,20.898
17.654,17.533,17.868,18.138,18.389
20.123,19.766,19.691,19.713,19.748
20.165,19.75,19.74,19.8,19.971
17.522,17.596,17.98,18.256,18.628
17.522,17.596,17.98,18.256,18.628
19.587,19.043,19.142,18.944,18.686
19.773,19.306,19.541,19.799,20.053
19.923,19.694,19.961,20.178,20.246
19.016,18.638,18.704,18.845,19.028
20.257,19.971,20.164,20.328,20.793
20.411,20.057,20.168,20.436,20.816
19.376,19.51,19.79,20.012,20.299
19.905,19.717,20.051,20.364,20.172
17.509,17.417,17.789,18.075,18.373
17.509,17.417,17.789,18.075,18.373
20.11,19.738,20.034,20.318,20.34
18.694,18.326,18.584,18.812,19.583
19.461,19.384,19.639,19.836,20.187
20.042,20.154,20.29,19.879,19.654
16.145,16.546,16.759,16.724,16.61
16.145,16.546,16.759,16.724,16.61
17.733,17.779,18.147,18.474,18.773
19.265,19.047,19.302,19.587,19.648
18.421,18.778,19.259,19.595,19.867
18.958,18.485,18.637,18.822,19.158
19.104,18.614,18.65,18.813,18.948
20.083,19.841,20.068,20.3,20.464
17.996,17.649,17.928,18.208,18.468
19.234,18.695,18.538,18.491,18.584
19.577,19.233,19.415,19.696,19.875
18.813,19.073,19.529,19.88,20.318
19.428,19.462,19.816,20.042,20.283
20.158,19.678,19.649,19.731,19.846
20.107,19.958,20.281,20.541,20.46
20.107,19.958,20.281,20.541,20.46
19.467,19.025,19.25,19.41,19.623
19.448,19.651,19.871,20.194,20.309
19.09,18.598,18.414,18.385,18.5
19.839,19.636,19.893,20.258,20.456
16.669,16.87,17.299,17.604,17.879
16.669,16.87,17.299,17.604,17.879
17.649,17.255,17.325,17.414,17.55
20.254,19.989,20.28,20.532,20.82
20.078,19.864,20.132,20.383,20.698
18.145,18.212,18.546,18.763,19.108
20.576,20.178,20.114,20.112,20.219
20.105,19.86,20.158,20.345,20.605
19.306,19.052,19.341,19.589,19.848
18.441,18.374,18.701,18.986,19.136
19.628,19.507,19.837,20.17,20.754
18.465,18.613,19.007,19.314,19.695
18.63,18.138,17.965,17.924,17.95
18.491,18.734,19.119,19.434,19.72
18.491,18.734,19.119,19.434,19.72
19.076,18.866,18.897,18.175,17.501
20.304,19.879,19.869,19.867,19.884
18.986,18.712,19.054,19.326,19.502
17.682,17.867,18.279,18.579,18.818
18.591,18.195,18.212,18.349,18.465
19.581,19.121,19.228,19.367,19.474
18.579,18.692,19.087,19.413,19.846
20.642,20.195,20.378,20.546,20.739
19.143,18.752,18.817,18.986,19.14
18.824,18.385,18.386,18.454,18.558
19.475,19.104,19.292,19.526,19.488
18.421,18.024,17.958,17.997,18.118
17.436,17.121,17.37,17.679,17.93
18.415,17.988,18.144,18.309,18.592
19.089,18.63,18.419,18.403,18.446
20.136,20.017,20.349,20.537,20.932
18.389,18.348,18.273,17.474,16.75
19.293,19.271,19.646,19.904,20.191
19.293,19.271,19.646,19.904,20.191
18.753,18.65,18.988,19.258,19.531
18.619,18.781,19.22,19.543,19.859
18.001,17.948,18.272,18.581,18.841
19.103,18.649,18.805,19.001,19.185
20.465,20.091,20.359,20.589,20.747
19.171,18.712,18.837,18.973,19.025
19.937,19.768,20.008,20.288,20.581
18.178,18.063,18.353,18.615,18.902
18.178,18.063,18.353,18.615,18.902
19.786,19.327,19.526,19.726,19.952
19.842,19.518,19.709,19.843,20.091
19.58,19.599,19.699,19.83,20.145
19.85,19.457,19.411,19.407,19.675
19.714,19.733,19.912,20.139,20.238
18.264,18.049,18.343,18.596,18.864
19.916,19.646,19.721,19.826,20.081
19.681,19.879,20.418,20.709,20.668
16.583,16.209,16.399,16.598,16.875
18.198,18.582,19.026,19.387,19.652
19.829,19.482,19.766,19.984,20.291
20.725,20.224,20.368,20.525,20.421
20.589,20.369,20.371,20.538,20.424
18.761,18.406,18.467,18.616,18.793
19.389,18.796,18.577,18.532,18.662
17.645,17.703,17.943,18.139,18.384
19.802,19.956,20.248,20.707,20.887
19.884,19.578,19.54,19.648,19.706
19.767,19.94,20.252,20.353,20.569
19.75,19.451,19.693,19.886,20.205
19.985,19.537,19.761,20.038,20.225
18.868,19.272,19.716,20.07,20.326
19.341,18.983,19.175,19.362,19.539
20.04,19.58,19.81,20.09,20.223
19.333,19.362,19.675,19.945,20.699
20.542,20.104,20.308,20.446,20.597
19.599,19.232,19.487,19.771,19.895
18.961,19.141,19.594,19.868,19.848
19.772,19.622,19.96,20.185,20.399
20.514,20.019,20.093,20.222,20.231
19.745,19.482,19.786,20.019,20.055
20.099,19.72,19.603,19.654,19.824
17.444,17.207,17.472,17.735,17.981
19.685,19.396,19.635,19.817,20.238
20.253,19.936,20.152,20.291,20.522
20.29,20.423,20.697,20.878,20.758
19.35,19.0,19.028,18.332,17.58
20.756,20.261,20.399,20.768,20.484
19.961,19.973,20.3,20.628,20.754
18.972,18.648,18.869,19.081,19.264
19.227,19.07,19.32,19.521,19.631
19.733,19.561,19.916,20.269,20.354
20.35,20.058,20.473,20.73,20.804
20.027,19.701,19.816,19.986,20.779
17.301,16.975,17.207,17.474,17.748
19.59,19.208,19.473,19.765,19.96
20.286,20.136,20.408,20.695,20.885
20.187,19.763,19.871,19.997,20.098
20.187,19.763,19.871,19.997,20.098
20.653,20.184,20.481,20.565,20.79
17.31,17.749,18.311,18.638,18.901
19.998,19.501,19.539,19.665,19.859
20.458,20.05,20.263,20.427,20.731
19.392,18.919,18.95,18.985,19.191
19.469,19.521,19.797,19.968,20.249
18.74,18.281,18.249,18.292,18.452
20.414,20.112,20.348,20.59,20.933
20.449,20.026,20.094,20.089,20.127
18.85,18.422,18.273,18.27,18.396
18.85,18.422,18.273,18.27,18.396
18.205,17.641,17.472,17.391,17.41
19.291,19.434,19.877,20.231,20.388
17.448,17.238,17.545,17.76,18.046
17.391,17.477,17.726,17.968,18.217
19.338,18.872,19.086,19.265,19.442
19.338,18.872,19.086,19.265,19.442
18.443,18.101,18.333,18.572,18.813
19.885,19.422,19.545,19.765,20.273
17.97,17.614,17.86,18.066,18.307
18.755,18.598,18.886,19.227,19.423
17.394,16.987,16.991,17.083,17.206
20.172,19.613,19.827,20.019,20.044
20.172,19.613,19.827,20.019,20.044
19.782,19.345,19.211,19.184,19.321
19.441,18.969,18.884,18.849,18.933
20.529,20.094,20.338,20.507,20.61
18.713,18.285,18.424,18.235,17.783
20.323,20.492,20.454,20.237,19.936
20.192,19.904,20.119,20.359,20.699
19.332,18.97,18.905,18.956,19.016
20.583,20.094,20.118,20.19,20.31
19.169,18.671,18.617,18.653,18.767
18.913,18.493,18.585,18.617,18.809
18.913,18.493,18.585,18.617,18.809
20.531,19.944,20.01,20.092,20.074
19.465,19.086,19.044,19.115,19.285
18.611,18.043,17.852,17.789,17.822
18.694,18.697,18.917,19.093,19.362
18.857,18.822,19.133,19.362,19.873
18.794,18.909,19.319,19.649,19.856
19.474,19.128,19.375,19.643,19.798
19.044,19.171,19.434,19.724,19.9
18.701,18.787,19.094,19.281,19.629
17.547,17.204,17.513,17.583,17.377
20.502,20.134,20.184,20.173,20.136
20.882,20.469,20.463,20.52,20.547
18.514,18.315,18.535,18.329,17.892
19.083,18.699,18.644,18.669,18.829
18.741,18.695,18.932,19.044,18.946
17.479,17.548,17.951,18.266,18.617
19.791,19.523,19.817,20.026,20.285
18.499,18.115,18.076,18.101,18.233
18.04,17.699,17.939,18.192,18.435
17.982,18.284,18.69,19.074,19.284
20.46,20.039,20.074,20.108,20.257
18.329,18.05,18.24,18.483,18.776
19.041,18.601,18.601,18.633,18.794
17.88,17.55,17.814,18.058,18.274
18.164,17.848,18.124,18.331,18.632
19.177,18.776,18.809,18.907,19.087
20.193,19.999,20.313,20.555,20.507
20.193,19.999,20.313,20.555,20.507
20.674,20.417,20.415,20.493,20.843
19.037,18.892,18.939,19.099,19.157
19.697,19.535,19.807,20.08,20.626
20.806,20.436,20.406,20.367,20.527
19.774,19.584,19.907,20.184,20.321
20.555,20.235,20.5,20.831,20.82
20.128,19.768,19.955,20.085,20.253
19.962,19.636,19.634,19.706,19.673
19.447,19.478,19.74,20.024,20.348
20.706,20.119,20.19,20.393,20.553
17.946,18.044,18.332,18.58,18.856
18.456,18.051,18.233,18.425,18.697
19.283,18.824,18.88,19.014,19.208
19.283,18.824,18.88,19.014,19.208
19.887,19.647,19.944,20.211,20.618
18.594,18.803,19.261,19.591,19.888
19.691,19.207,19.151,18.54,18.043
19.691,19.207,19.151,18.54,18.043
19.773,19.37,19.53,19.708,19.853
18.648,18.397,18.673,18.894,19.11
18.648,18.397,18.673,18.894,19.11
18.202,17.777,17.891,18.062,18.268
19.302,19.323,19.695,20.051,20.09
19.302,19.323,19.695,20.051,20.09
19.01,18.593,18.621,18.76,18.863
19.01,18.593,18.621,18.76,18.863
18.429,18.503,18.655,18.827,19.136
17.272,17.051,17.36,17.494,17.341
19.484,19.671,19.891,20.247,20.229
19.716,19.28,19.294,19.379,19.449
20.58,20.231,20.411,20.649,20.47
17.922,18.339,18.848,19.201,19.486
20.272,19.914,20.214,20.522,20.346
18.88,18.95,19.267,19.446,19.566
18.152,17.674,17.718,17.797,17.919
19.351,19.438,19.876,20.202,20.432
19.835,19.428,19.4,19.475,19.63
20.528,20.319,20.637,20.775,20.78
18.269,17.865,17.793,17.754,17.788
18.269,17.865,17.793,17.754,17.788
19.603,19.953,20.435,20.763,20.707
19.48,19.058,19.21,19.34,19.716
15.584,15.813,16.275,16.551,16.914
19.664,19.381,19.711,19.908,20.147
18.852,19.112,19.575,19.885,20.15
18.852,19.112,19.575,19.885,20.15
17.594,17.241,17.403,17.647,17.899
20.163,20.243,20.58,20.569,20.68
20.569,20.204,20.068,20.083,20.429
20.152,20.244,20.536,20.802,20.938
20.33,19.989,20.005,19.995,20.233
19.935,19.569,19.813,20.046,20.297
20.135,19.758,20.003,20.223,20.408
17.816,17.82,18.194,18.494,18.814
20.816,20.467,20.635,20.797,20.758
19.544,19.164,19.447,19.678,19.918
